molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,standard_relation,pchembl_value,assay_chembl_id,assay_description,data_validity_comment,document_year,document_chembl_id,target_chembl_id,potential_duplicate,dataset,molecule_pref_name,pchembl,std_smiles
CHEMBL216579,O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,IC50,200.0,nM,=,6.7,CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,,2007,CHEMBL1149715,CHEMBL1849,0,InhA_enzyme,,6.7,O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1
CHEMBL240533,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,IC50,90.0,nM,=,7.05,CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,,2007,CHEMBL1149715,CHEMBL1849,0,InhA_enzyme,,7.05,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1
CHEMBL392127,Cc1ccc(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)cc1,IC50,400.0,nM,=,6.4,CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,,2007,CHEMBL1149715,CHEMBL1849,0,InhA_enzyme,,6.4,Cc1ccc(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)cc1
CHEMBL250087,NC(=O)c1cc([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)ccc1Oc1ccccc1,IC50,27000.0,nM,=,4.57,CHEMBL907524,Inhibition of Mycobacterium tuberculosis InhA,,2007,CHEMBL1140643,CHEMBL1849,0,InhA_enzyme,,4.57,NC(=O)c1cc([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)ccc1Oc1ccccc1
CHEMBL264682,CCCCCCc1ccc(Oc2ccccc2)c(O)c1,IC50,11.0,nM,=,7.96,CHEMBL936673,Inhibition of 1 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,7.96,CCCCCCc1ccc(Oc2ccccc2)c(O)c1
CHEMBL264679,CCCCCCc1ccc(Oc2ccccn2)c(O)c1,IC50,11500.0,nM,=,4.94,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,4.94,CCCCCCc1ccc(Oc2ccccn2)c(O)c1
CHEMBL258932,CCCCCCc1ccc(Oc2cnccn2)c(O)c1,IC50,650.0,nM,=,6.19,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,6.19,CCCCCCc1ccc(Oc2cnccn2)c(O)c1
CHEMBL258931,CCCCCCc1ccc(Oc2ncccn2)c(O)c1,IC50,8200.0,nM,=,5.09,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,5.09,CCCCCCc1ccc(Oc2ncccn2)c(O)c1
CHEMBL259138,CCCCCCc1ccc(Oc2ccncc2)c(O)c1,IC50,160.0,nM,=,6.8,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,6.8,CCCCCCc1ccc(Oc2ccncc2)c(O)c1
CHEMBL405655,CCCCCCc1ccc(Oc2cccnc2)c(O)c1,IC50,236.0,nM,=,6.63,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,6.63,CCCCCCc1ccc(Oc2cccnc2)c(O)c1
CHEMBL261355,CCCCCCc1ccc(Oc2ccc(CN3CCN(C)CC3)cc2)c(O)c1,IC50,306.0,nM,=,6.51,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,6.51,CCCCCCc1ccc(Oc2ccc(CN3CCN(C)CC3)cc2)c(O)c1
CHEMBL408149,CCCCCCc1ccc(Oc2ccccc2CN2CCN(C)CC2)c(O)c1,IC50,1315.0,nM,=,5.88,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,5.88,CCCCCCc1ccc(Oc2ccccc2CN2CCN(C)CC2)c(O)c1
CHEMBL260399,CCCCCCc1ccc(Oc2ccc(NC(=O)c3ccno3)cc2)c(O)c1,IC50,130.0,nM,=,6.89,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,6.89,CCCCCCc1ccc(Oc2ccc(NC(=O)c3ccno3)cc2)c(O)c1
CHEMBL405653,CCCCCCc1ccc(Oc2cccc(NC(=O)c3ccno3)c2)c(O)c1,IC50,1200.0,nM,=,5.92,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,5.92,CCCCCCc1ccc(Oc2cccc(NC(=O)c3ccno3)c2)c(O)c1
CHEMBL428967,CCCCCCc1ccc(Oc2ccccc2NC(=O)c2ccno2)c(O)c1,IC50,3220.0,nM,=,5.49,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,5.49,CCCCCCc1ccc(Oc2ccccc2NC(=O)c2ccno2)c(O)c1
CHEMBL262343,CCCCCCc1ccc(Oc2ccc(NC(=O)C(=O)O)cc2)c(O)c1,IC50,1930.0,nM,=,5.71,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,5.71,CCCCCCc1ccc(Oc2ccc(NC(=O)C(=O)O)cc2)c(O)c1
CHEMBL263646,CCCCCCc1ccc(Oc2cccc(NC(=O)C(=O)O)c2)c(O)c1,IC50,580.0,nM,=,6.24,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,6.24,CCCCCCc1ccc(Oc2cccc(NC(=O)C(=O)O)c2)c(O)c1
CHEMBL407324,CCCCCCc1ccc(Oc2ccccc2NC(=O)C(=O)O)c(O)c1,IC50,2360.0,nM,=,5.63,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,5.63,CCCCCCc1ccc(Oc2ccccc2NC(=O)C(=O)O)c(O)c1
CHEMBL262360,CCCCCCc1ccc(Oc2ccc(NC(C)=O)cc2)c(O)c1,IC50,1300.0,nM,=,5.89,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,5.89,CCCCCCc1ccc(Oc2ccc(NC(C)=O)cc2)c(O)c1
CHEMBL404983,CCCCCCc1ccc(Oc2cccc(NC(C)=O)c2)c(O)c1,IC50,5600.0,nM,=,5.25,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,5.25,CCCCCCc1ccc(Oc2cccc(NC(C)=O)c2)c(O)c1
CHEMBL264176,CCCCCCc1ccc(Oc2ccccc2NC(C)=O)c(O)c1,IC50,1550.0,nM,=,5.81,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,5.81,CCCCCCc1ccc(Oc2ccccc2NC(C)=O)c(O)c1
CHEMBL264175,CCCCCCc1ccc(Oc2ccc(N)cc2)c(O)c1,IC50,55.0,nM,=,7.26,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,7.26,CCCCCCc1ccc(Oc2ccc(N)cc2)c(O)c1
CHEMBL404984,CCCCCCc1ccc(Oc2cccc(N)c2)c(O)c1,IC50,1090.0,nM,=,5.96,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,5.96,CCCCCCc1ccc(Oc2cccc(N)c2)c(O)c1
CHEMBL264434,CCCCCCc1ccc(Oc2ccccc2N)c(O)c1,IC50,62.0,nM,=,7.21,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,7.21,CCCCCCc1ccc(Oc2ccccc2N)c(O)c1
CHEMBL264417,CCCCCCc1ccc(Oc2ccc([N+](=O)[O-])cc2)c(O)c1,IC50,90.0,nM,=,7.05,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,7.05,CCCCCCc1ccc(Oc2ccc([N+](=O)[O-])cc2)c(O)c1
CHEMBL264416,CCCCCCc1ccc(Oc2cccc([N+](=O)[O-])c2)c(O)c1,IC50,48.0,nM,=,7.32,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,7.32,CCCCCCc1ccc(Oc2cccc([N+](=O)[O-])c2)c(O)c1
CHEMBL264415,CCCCCCc1ccc(Oc2ccccc2[N+](=O)[O-])c(O)c1,IC50,180.0,nM,=,6.75,CHEMBL936672,Inhibition of 100 nM Mycobacterium tuberculosis H37RV InhA,,2008,CHEMBL1143085,CHEMBL1849,0,InhA_enzyme,,6.75,CCCCCCc1ccc(Oc2ccccc2[N+](=O)[O-])c(O)c1
CHEMBL454588,C/C=C(\C)c1cc(O)c(C)c(OC(=O)c2c(/C(C)=C/C)cc(O)c(C)c2O)c1,IC50,75000.0,nM,=,4.12,CHEMBL1008999,inhibition of Mycobacterium tuberculosis InhA after 20 mins by fluorometric assay,,2002,CHEMBL1150118,CHEMBL1849,0,InhA_enzyme,AGONODEPSIDE A,4.12,C/C=C(\C)c1cc(O)c(C)c(OC(=O)c2c(/C(C)=C/C)cc(O)c(C)c2O)c1
CHEMBL849,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,IC50,3000.0,nM,=,5.52,CHEMBL1008999,inhibition of Mycobacterium tuberculosis InhA after 20 mins by fluorometric assay,,2002,CHEMBL1150118,CHEMBL1849,0,InhA_enzyme,TRICLOSAN,5.52,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
CHEMBL549456,Cc1ccc(OC(=O)c2ccccc2[N+](=O)[O-])c(Br)c1,IC50,9550.0,nM,=,5.02,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.02,Cc1ccc(OC(=O)c2ccccc2[N+](=O)[O-])c(Br)c1
CHEMBL564612,O=C(Nc1cc(Cl)cc(Cl)c1)c1ccccc1[N+](=O)[O-],IC50,6170.0,nM,=,5.21,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.21,O=C(Nc1cc(Cl)cc(Cl)c1)c1ccccc1[N+](=O)[O-]
CHEMBL551621,Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)cc1[N+](=O)[O-],IC50,2140.0,nM,=,5.67,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.67,Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)cc1[N+](=O)[O-]
CHEMBL552222,CCN(CC)c1ccc(NC(=O)c2ccccc2[N+](=O)[O-])cc1,IC50,4370.0,nM,=,5.36,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.36,CCN(CC)c1ccc(NC(=O)c2ccccc2[N+](=O)[O-])cc1
CHEMBL540477,Cc1cc(Cl)ccc1OCC(=O)Nc1cccc([N+](=O)[O-])c1C,IC50,3470.0,nM,=,5.46,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.46,Cc1cc(Cl)ccc1OCC(=O)Nc1cccc([N+](=O)[O-])c1C
CHEMBL550610,CCN(CC)c1ccc(/C=C2/SC(N3CCCCC3)=NC2=O)cc1,IC50,6170.0,nM,=,5.21,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.21,CCN(CC)c1ccc(/C=C2/SC(N3CCCCC3)=NC2=O)cc1
CHEMBL570080,O=C(Nc1cc(Cl)c(Cl)cc1Cl)c1ccccc1[N+](=O)[O-],IC50,12020.0,nM,=,4.92,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,4.92,O=C(Nc1cc(Cl)c(Cl)cc1Cl)c1ccccc1[N+](=O)[O-]
CHEMBL553790,O=[N+]([O-])c1cc(/N=C/c2ccc(Cl)cc2Cl)ccc1Cl,IC50,4680.0,nM,=,5.33,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.33,O=[N+]([O-])c1cc(/N=C/c2ccc(Cl)cc2Cl)ccc1Cl
CHEMBL557836,COc1ccc(/C=C2/SC(N3CCC(C)CC3)=NC2=O)cc1OC,IC50,10720.0,nM,=,4.97,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,4.97,COc1ccc(/C=C2/SC(N3CCC(C)CC3)=NC2=O)cc1OC
CHEMBL561485,COc1ccc(/C=C2/SC(N3CCCCC3)=NC2=O)cc1OC,IC50,11480.0,nM,=,4.94,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,4.94,COc1ccc(/C=C2/SC(N3CCCCC3)=NC2=O)cc1OC
CHEMBL558660,COc1cc(NC(=O)c2ccc(C)cc2[N+](=O)[O-])cc(OC)c1,IC50,1350.0,nM,=,5.87,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.87,COc1cc(NC(=O)c2ccc(C)cc2[N+](=O)[O-])cc(OC)c1
CHEMBL539723,COc1ccc(/C=C2\SC(N3CCCCCC3)NC2=O)cc1OC,IC50,10960.0,nM,=,4.96,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,4.96,COc1ccc(/C=C2\SC(N3CCCCCC3)NC2=O)cc1OC
CHEMBL558336,O=C(Nc1ccc(Cl)cc1Cl)c1ccccc1[N+](=O)[O-],IC50,19950.0,nM,=,4.7,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,4.7,O=C(Nc1ccc(Cl)cc1Cl)c1ccccc1[N+](=O)[O-]
CHEMBL571677,COc1ccc(/C=C2/SC(N3CCCC3)=NC2=O)cc1OC,IC50,7240.0,nM,=,5.14,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.14,COc1ccc(/C=C2/SC(N3CCCC3)=NC2=O)cc1OC
CHEMBL554270,CCOC(=O)C1=C(C)N/C(=C/c2cc(OC)ccc2OC)C1=O,IC50,3630.0,nM,=,5.44,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.44,CCOC(=O)C1=C(C)N/C(=C/c2cc(OC)ccc2OC)C1=O
CHEMBL565062,COC(=O)c1c(NC(=O)c2ccccc2[N+](=O)[O-])sc2c1CCC2,IC50,1820.0,nM,=,5.74,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.74,COC(=O)c1c(NC(=O)c2ccccc2[N+](=O)[O-])sc2c1CCC2
CHEMBL558464,CCN(CC)c1ccc(/C=C2/N=C(c3ccccc3)OC2=O)cc1,IC50,3310.0,nM,=,5.48,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.48,CCN(CC)c1ccc(/C=C2/N=C(c3ccccc3)OC2=O)cc1
CHEMBL560086,Cc1ccc(NC(=O)c2ccccc2[N+](=O)[O-])c(C)c1,IC50,10470.0,nM,=,4.98,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,4.98,Cc1ccc(NC(=O)c2ccccc2[N+](=O)[O-])c(C)c1
CHEMBL540475,COc1cc(Cl)ccc1NC(=O)c1ccc(C)c([N+](=O)[O-])c1,IC50,5010.0,nM,=,5.3,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.3,COc1cc(Cl)ccc1NC(=O)c1ccc(C)c([N+](=O)[O-])c1
CHEMBL551683,Cc1ccc(C(=O)Nc2ccc(Cl)cc2Cl)cc1[N+](=O)[O-],IC50,8710.0,nM,=,5.06,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.06,Cc1ccc(C(=O)Nc2ccc(Cl)cc2Cl)cc1[N+](=O)[O-]
CHEMBL550334,COc1ccc(Cl)cc1NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,IC50,4070.0,nM,=,5.39,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.39,COc1ccc(Cl)cc1NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1
CHEMBL560605,O=C(Nc1cc(Cl)ccc1Cl)c1ccc(Cl)c([N+](=O)[O-])c1,IC50,19950.0,nM,=,4.7,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,4.7,O=C(Nc1cc(Cl)ccc1Cl)c1ccc(Cl)c([N+](=O)[O-])c1
CHEMBL560606,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)c([N+](=O)[O-])c1,IC50,52480.0,nM,=,4.28,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,4.28,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)c([N+](=O)[O-])c1
CHEMBL550333,COc1ccc(Cl)cc1NC(=O)c1ccc(OC)c([N+](=O)[O-])c1,IC50,5010.0,nM,=,5.3,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.3,COc1ccc(Cl)cc1NC(=O)c1ccc(OC)c([N+](=O)[O-])c1
CHEMBL560684,COc1ccc(C(=O)Nc2cc(Cl)cc(Cl)c2)cc1[N+](=O)[O-],IC50,7080.0,nM,=,5.15,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.15,COc1ccc(C(=O)Nc2cc(Cl)cc(Cl)c2)cc1[N+](=O)[O-]
CHEMBL558073,COc1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1[N+](=O)[O-],IC50,13800.0,nM,=,4.86,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,4.86,COc1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1[N+](=O)[O-]
CHEMBL539395,COc1ccc(OC)c(/C=N/NC2=CS(=O)(=O)c3ccccc32)c1,IC50,5130.0,nM,=,5.29,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.29,COc1ccc(OC)c(/C=N/NC2=CS(=O)(=O)c3ccccc32)c1
CHEMBL559811,O=C1N=C(Nc2cc(Cl)cc(Cl)c2)S/C1=C/c1ccco1,IC50,17780.0,nM,=,4.75,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,4.75,O=C1N=C(Nc2cc(Cl)cc(Cl)c2)S/C1=C/c1ccco1
CHEMBL560683,COc1cc(Cl)cc(/C=C2/SC(c3ccccc3)=NC2=O)c1O,IC50,10470.0,nM,=,4.98,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,4.98,COc1cc(Cl)cc(/C=C2/SC(c3ccccc3)=NC2=O)c1O
CHEMBL565129,CCOc1ccc(/C=C2/SC(c3ccccc3)=NC2=O)cc1C,IC50,10000.0,nM,=,5.0,CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,,2009,CHEMBL1153618,CHEMBL1849,0,InhA_enzyme,,5.0,CCOc1ccc(/C=C2/SC(c3ccccc3)=NC2=O)cc1C
CHEMBL505886,CCCCCCCCc1ccc(Oc2ccccc2)c(O)c1,IC50,5.0,nM,=,8.3,CHEMBL2027585,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli using trans-2-dodecenoyl-coenzyme-A as substrate,,2012,CHEMBL2021808,CHEMBL1849,0,InhA_enzyme,,8.3,CCCCCCCCc1ccc(Oc2ccccc2)c(O)c1
CHEMBL264679,CCCCCCc1ccc(Oc2ccccn2)c(O)c1,IC50,87096.36,nM,=,4.06,CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,,2012,CHEMBL3044988,CHEMBL1849,0,InhA_enzyme,,4.06,CCCCCCc1ccc(Oc2ccccn2)c(O)c1
CHEMBL3087017,Cc1csc(C(C)(O)c2nnc(NC(=O)c3ccn(Cc4c(F)cccc4F)n3)s2)n1,IC50,34000.0,nM,=,4.47,CHEMBL3089491,Inhibition of Mycobacterium tuberculosis full length inhA expressed in Escherichia coli BL21 preincubated for 15 mins by fluorescence based assay in presence of NADH,,2013,CHEMBL3085704,CHEMBL1849,0,InhA_enzyme,,4.47,Cc1csc(C(C)(O)c2nnc(NC(=O)c3ccn(Cc4c(F)cccc4F)n3)s2)n1
CHEMBL3087016,Cc1csc(C(C)(O)c2nnc(NCC3CN(Cc4c(F)cccc4F)C(=O)O3)s2)n1,IC50,400.0,nM,=,6.4,CHEMBL3089491,Inhibition of Mycobacterium tuberculosis full length inhA expressed in Escherichia coli BL21 preincubated for 15 mins by fluorescence based assay in presence of NADH,,2013,CHEMBL3085704,CHEMBL1849,0,InhA_enzyme,,6.4,Cc1csc(C(C)(O)c2nnc(NCC3CN(Cc4c(F)cccc4F)C(=O)O3)s2)n1
CHEMBL3087015,Cc1csc(C(C)(O)c2nnc(Nc3cc(C4CC4)n(Cc4c(F)cccc4F)n3)s2)n1,IC50,970.0,nM,=,6.01,CHEMBL3089491,Inhibition of Mycobacterium tuberculosis full length inhA expressed in Escherichia coli BL21 preincubated for 15 mins by fluorescence based assay in presence of NADH,,2013,CHEMBL3085704,CHEMBL1849,0,InhA_enzyme,,6.01,Cc1csc(C(C)(O)c2nnc(Nc3cc(C4CC4)n(Cc4c(F)cccc4F)n3)s2)n1
CHEMBL3088176,Cc1csc(C(C)(O)c2nnc(NC(=O)Cc3c(F)cccc3F)s2)n1,IC50,200.0,nM,=,6.7,CHEMBL3089491,Inhibition of Mycobacterium tuberculosis full length inhA expressed in Escherichia coli BL21 preincubated for 15 mins by fluorescence based assay in presence of NADH,,2013,CHEMBL3085704,CHEMBL1849,0,InhA_enzyme,,6.7,Cc1csc(C(C)(O)c2nnc(NC(=O)Cc3c(F)cccc3F)s2)n1
CHEMBL3088175,Cc1csc(C(C)(O)c2nnc(Nc3ncn(Cc4c(F)cccc4F)n3)s2)n1,IC50,30.0,nM,=,7.52,CHEMBL3089491,Inhibition of Mycobacterium tuberculosis full length inhA expressed in Escherichia coli BL21 preincubated for 15 mins by fluorescence based assay in presence of NADH,,2013,CHEMBL3085704,CHEMBL1849,0,InhA_enzyme,,7.52,Cc1csc(C(C)(O)c2nnc(Nc3ncn(Cc4c(F)cccc4F)n3)s2)n1
CHEMBL3088174,Cc1csc(C(C)(O)c2nnc(Nc3cnn(Cc4c(F)cccc4F)c3)s2)n1,IC50,234.0,nM,=,6.63,CHEMBL3089491,Inhibition of Mycobacterium tuberculosis full length inhA expressed in Escherichia coli BL21 preincubated for 15 mins by fluorescence based assay in presence of NADH,,2013,CHEMBL3085704,CHEMBL1849,0,InhA_enzyme,,6.63,Cc1csc(C(C)(O)c2nnc(Nc3cnn(Cc4c(F)cccc4F)c3)s2)n1
CHEMBL3088173,Cc1csc(C(C)(O)c2nnc(Nc3ccn(Cc4c(F)cccc4F)n3)s2)n1,IC50,4.0,nM,=,8.4,CHEMBL3089491,Inhibition of Mycobacterium tuberculosis full length inhA expressed in Escherichia coli BL21 preincubated for 15 mins by fluorescence based assay in presence of NADH,,2013,CHEMBL3085704,CHEMBL1849,0,InhA_enzyme,,8.4,Cc1csc(C(C)(O)c2nnc(Nc3ccn(Cc4c(F)cccc4F)n3)s2)n1
CHEMBL3088172,Cc1csc([C@](C)(O)c2nnc(Nc3ccn(Cc4c(F)cccc4F)n3)s2)n1,IC50,3.0,nM,=,8.52,CHEMBL3089491,Inhibition of Mycobacterium tuberculosis full length inhA expressed in Escherichia coli BL21 preincubated for 15 mins by fluorescence based assay in presence of NADH,,2013,CHEMBL3085704,CHEMBL1849,0,InhA_enzyme,,8.52,Cc1csc([C@](C)(O)c2nnc(Nc3ccn(Cc4c(F)cccc4F)n3)s2)n1
CHEMBL3088171,COC(=O)c1cnc2ccc(C#N)cc2c1NCCCc1ccccc1,IC50,20.0,nM,=,7.7,CHEMBL3089491,Inhibition of Mycobacterium tuberculosis full length inhA expressed in Escherichia coli BL21 preincubated for 15 mins by fluorescence based assay in presence of NADH,,2013,CHEMBL3085704,CHEMBL1849,0,InhA_enzyme,,7.7,COC(=O)c1cnc2ccc(C#N)cc2c1NCCCc1ccccc1
CHEMBL3088170,O=C1CC(c2nc3ccccc3n2Cc2ccccc2)CN1C1CCCCC1,IC50,1000.0,nM,=,6.0,CHEMBL3089491,Inhibition of Mycobacterium tuberculosis full length inhA expressed in Escherichia coli BL21 preincubated for 15 mins by fluorescence based assay in presence of NADH,,2013,CHEMBL3085704,CHEMBL1849,0,InhA_enzyme,,6.0,O=C1CC(c2nc3ccccc3n2Cc2ccccc2)CN1C1CCCCC1
