dataset,molecule_chembl_id,std_smiles,pchembl,pchembl_sd,n_meas,endpoints,n_assay,year_min,year_max,pref_name
Mtb_whole_cell,CHEMBL3472955,CCSCCNc1cc(C)nc2c(C)c(C)nn12,4.63,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL4245587,CC[C@@H](C)[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN)NC(=O)[C@H](CC(N)=O)NC1=O,5.824999999999999,0.3889087296526013,2,IC50,2,2018,2018,
Mtb_whole_cell,CHEMBL44884,CC[C@@H](CO)NCCN[C@@H](CC)CO,5.86,0.2143983830784799,4,EC50|IC50,4,2013,2018,ETHAMBUTOL
Mtb_whole_cell,CHEMBL1144,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,5.11,0.0,3,EC50,3,2020,2020,PRAVASTATIN
Mtb_whole_cell,CHEMBL4242349,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN)NC(=O)[C@H](CC(N)=O)NC1=O,6.1,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4246612,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CC(N)=O)NC1=O,6.7,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL557880,CC[C@H](C)[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN,5.21,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL563722,CC[C@H](C)[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)OC,5.79,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL4069096,CCc1ccc(N2C(=O)C3CN(C)C4(C(=O)c5ccccc5C4=O)C3C2=O)cc1,4.66,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL4090185,CCc1ccc(Nc2nc(C)cs2)cc1,6.92,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL3329643,CCc1cccc(CC)c1NC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.47,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3330950,CCc1ccccc1NC(=S)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.8,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,4.609999999999999,0.28530372287391254,8,EC50|IC50,8,2013,2018,PYRIMETHAMINE
Mtb_whole_cell,CHEMBL3298910,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,7.0,,1,IC50,1,2024,2024,TELACEBEC
Mtb_whole_cell,CHEMBL578623,CCc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.05,,1,IC50,1,2013,2013,
Mtb_whole_cell,CHEMBL3612967,CCc1nn2ccc(Cl)cc2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,7.5,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3448695,CCn1ccc(-c2cc(NCCCOc3ccccc3C)nc(C)n2)n1,5.275,0.8555992052357222,2,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3445636,CCn1nc(C)c(CNC(=O)c2nnc3ccc(Cl)cc3n2)c1C,4.76,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL1224754,CN(C(=O)C1CC(=O)N(C2CCCCCC2)C1)c1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,6.44,,1,IC50,1,2010,2010,
Mtb_whole_cell,CHEMBL3497382,CN(C)S(=O)(=O)c1ccc(-c2nc(C#N)c(NC(C)(C)C)o2)o1,4.95,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3497662,CN(C)[C@@H]1CN(Cc2ccccc2O)C[C@H]1c1cn(C)c2ccccc12,4.55,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL227630,CN(C)c1ccc(/C=N/NC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)c2ccccc12,5.48,,1,IC50,1,2007,2007,
Mtb_whole_cell,CHEMBL2331863,CN(C)c1ccc([C@H]2CN(C)[C@@]3(C(=O)c4cccc5cccc3c45)[C@@]23Cc2ccccc2C3=O)cc1,4.63,0.537401153701776,2,EC50,2,2013,2013,
Mtb_whole_cell,CHEMBL426702,CN(Cc1c2ccccc2cc2ccccc12)C(=O)C1CC(=O)N(C2CC3CCC2C3)C1,6.34,,1,IC50,1,2010,2010,
Mtb_whole_cell,CHEMBL414086,CN(Cc1c2ccccc2cc2ccccc12)C(=O)C1CC(=O)N(C2CCCCCCC2)C1,6.5,,1,IC50,1,2010,2010,
Mtb_whole_cell,CHEMBL4294662,CN(O)C(=O)CCCP(=O)(OCc1ccc(OC(=O)C(C)(C)C)cc1)OCc1ccc(OC(=O)C(C)(C)C)cc1,6.37,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4284446,CN(O)C(=O)CCCP(=O)(OCc1ccc(OC(=O)c2ccccc2)cc1)OCc1ccc(OC(=O)c2ccccc2)cc1,6.38,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL6147671,CN(c1cc(-c2ccsc2)no1)S(=O)(=O)c1ccccc1F,4.9,,1,EC50,1,2025,2025,
Mtb_whole_cell,CHEMBL4088091,CN1C(=O)C2CN(C)C3(C(=O)c4ccccc4C3=O)C2C1=O,4.64,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL2338333,CN1C/C(=C\c2ccccn2)C(=O)/C(=C/c2ccccn2)C1,5.08,0.29365512652316084,4,IC50,4,2015,2015,
Mtb_whole_cell,CHEMBL4089033,CN1CC2C(=O)N(C3CCCCC3)C(=O)C2C12C(=O)c1ccccc1C2=O,4.8,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL4060832,CN1CC2C(=O)N(Cc3ccccc3)C(=O)C2C12C(=O)c1ccccc1C2=O,4.26,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL4097877,CN1CC2C(=O)N(c3ccc(Br)cc3)C(=O)C2C12C(=O)c1ccccc1C2=O,4.96,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL4098808,CN1CC2C(=O)N(c3ccc(Cl)cc3)C(=O)C2C12C(=O)c1ccccc1C2=O,5.89,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL4071803,CN1CC2C(=O)N(c3ccc(F)cc3)C(=O)C2C12C(=O)c1ccccc1C2=O,5.66,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL4104459,CN1CC2C(=O)N(c3ccc([N+](=O)[O-])cc3)C(=O)C2C12C(=O)c1ccccc1C2=O,4.33,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL4080216,CN1CC2C(=O)N(c3cccc(F)c3)C(=O)C2C12C(=O)c1ccccc1C2=O,4.54,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL4079853,CN1CC2C(=O)N(c3ccccc3)C(=O)C2C12C(=O)c1ccccc1C2=O,4.88,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL3409442,CN1CCN(C(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3c2)CC1,5.23,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL4744408,CN1C[C@@H](c2ccc(Cl)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,5.07,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL4780172,CN1C[C@@H](c2ccc(Cl)cc2Cl)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,5.97,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL4739877,CN1C[C@@H](c2cccc(Br)c2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,5.24,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL4799570,CN1C[C@@H](c2cccc(F)c2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,5.37,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL4794820,CN1C[C@@H](c2cccc3ccccc23)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,5.16,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL2331869,CN1C[C@H](c2ccc(Br)cc2)[C@]2(Cc3ccccc3C2=O)[C@]12C(=O)c1cccc3cccc2c13,5.24,0.5939696961966998,2,EC50,2,2013,2013,
Mtb_whole_cell,CHEMBL2331859,CN1C[C@H](c2ccc(C(=O)O)cc2)[C@]2(Cc3ccccc3C2=O)[C@]12C(=O)c1cccc3cccc2c13,4.42,0.3676955262170044,2,EC50,2,2013,2013,
Mtb_whole_cell,CHEMBL2331856,CN1C[C@H](c2ccc(C(F)(F)F)cc2)[C@]2(Cc3ccccc3C2=O)[C@]12C(=O)c1cccc3cccc2c13,5.0600000000000005,0.6081118318204314,2,EC50,2,2013,2013,
Mtb_whole_cell,CHEMBL2331868,CN1C[C@H](c2ccc(Cl)cc2)[C@]2(Cc3ccccc3C2=O)[C@]12C(=O)c1cccc3cccc2c13,4.6850000000000005,0.7283199846221444,2,EC50,2,2013,2013,
Mtb_whole_cell,CHEMBL2331866,CN1C[C@H](c2ccc(N3CCCCC3)cc2)[C@]2(Cc3ccccc3C2=O)[C@]12C(=O)c1cccc3cccc2c13,4.75,,1,EC50,1,2013,2013,
Mtb_whole_cell,CHEMBL2331864,CN1C[C@H](c2ccc(N3CCOCC3)cc2)[C@]2(Cc3ccccc3C2=O)[C@]12C(=O)c1cccc3cccc2c13,4.72,,1,EC50,1,2013,2013,
Mtb_whole_cell,CHEMBL2331857,CN1C[C@H](c2ccc(OC(F)(F)F)cc2)[C@]2(Cc3ccccc3C2=O)[C@]12C(=O)c1cccc3cccc2c13,4.755000000000001,0.4454772721475252,2,EC50,2,2013,2013,
Mtb_whole_cell,CHEMBL2331860,CN1C[C@H](c2cccc([N+](=O)[O-])c2)[C@]2(Cc3ccccc3C2=O)[C@]12C(=O)c1cccc3cccc2c13,4.555,0.6293250352560268,2,EC50,2,2013,2013,
Mtb_whole_cell,CHEMBL2331862,CN1C[C@H](c2cccc3c2OCO3)[C@]2(Cc3ccccc3C2=O)[C@]12C(=O)c1cccc3cccc2c13,4.57,0.5232590180780453,2,EC50,2,2013,2013,
Mtb_whole_cell,CHEMBL2331858,CN1C[C@H](c2cncc(-c3ccc(F)cc3)c2)[C@]2(Cc3ccccc3C2=O)[C@]12C(=O)c1cccc3cccc2c13,4.19,,1,EC50,1,2013,2013,
Mtb_whole_cell,CHEMBL3400651,CNC(=O)CCc1cc(-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)n(-c2ccc(NC(=O)c3ccc(N)cc3)cc2)n1,6.5,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3400653,CNC(=O)CCc1cc(-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)n(-c2ccc(NC(=O)c3ccnc(C)c3)cc2)n1,6.54,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3400650,CNC(=O)CCc1cc(-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)n(-c2ccc(NC(=O)c3ccncc3)cc2)n1,6.32,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3400654,CNC(=O)CCc1cc(-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)n(-c2ccc(NC(=O)c3ccncc3Cl)cc2)n1,6.37,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3400655,CNC(=O)CCc1cc(-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)n(-c2ccc(NC(=O)c3cn(C)cn3)cc2)n1,6.75,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3400648,CNC(=O)CCc1cc(-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)n(-c2ccc(NS(=O)(=O)N(C)C)cc2)n1,5.66,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3400652,CNC(=O)CCc1cc(-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)nn1-c1ccc(NC(=O)c2ccncc2)cc1,6.57,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3794322,CNC[C@@H](CO)N1CCN(CCC(c2ccccc2)c2ccccc2)[C@H](CC2CCCCC2)C1,4.66,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3794465,CNC[C@@H](CO)N1CCN(CCc2ccc(C)cc2)[C@H](CC2CCCCC2)C1,4.17,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3792655,CNC[C@@H](Cc1ccccc1)N1CCN(CCC(c2ccccc2)c2ccccc2)CC1,4.64,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3792780,CNC[C@@H](Cc1ccccc1)N1CCN(CCC23CC4CC(CC(C4)C2)C3)CC1,4.42,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3792642,CNC[C@@H](Cc1ccccc1)N1CCN(CCC23CC4CC(CC(C4)C2)C3)[C@H](C(C)C)C1,4.68,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3794341,CNC[C@H](Cc1ccccc1)N1CCN(CCC23CC4CC(CC(C4)C2)C3)[C@H](CO)C1,4.26,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL372795,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,4.9,,1,IC50,1,2014,2014,STREPTOMYCIN
Mtb_whole_cell,CHEMBL3447013,CNc1cc(CCNC(=O)C2CCCC2)nc(-c2ccccn2)n1,4.98,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3447012,CNc1cc(CCNS(=O)(=O)c2ccccc2)nc(-c2ccccn2)n1,4.845,0.36062445840513907,2,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL319177,CNc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.0,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3126898,CNc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.06,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL377236,COC(=O)/C1=C/c2c([nH]c3ccccc23)/C(C(=O)OC)=C\c2c1[nH]c1ccccc21,6.62,,1,IC50,1,2019,2019,CAULERPIN
Mtb_whole_cell,CHEMBL4461298,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@@H](n5cc(CNCCNc6ccnc7cc(Cl)ccc67)nn5)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,4.97,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL551701,COC(=O)CNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.81,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL565223,COC(=O)[C@H](C)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.23,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL564307,COC(=O)[C@H](CC(C)C)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.53,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL562025,COC(=O)[C@H](CCC(N)=O)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.94,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL540238,COC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.5,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL558427,COC(=O)[C@H](CCCNC(=N)N)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,6.87,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL553858,COC(=O)[C@H](CCCNC(=O)OCc1ccccc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.23,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL564573,COC(=O)[C@H](CCSC)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.64,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL564125,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.38,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL559953,COC(=O)[C@H](Cc1c[nH]cn1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,7.16,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL554145,COC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.1,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL550010,COC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.05,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL4278300,COC(=O)[C@]12CC[C@@H](C(C)CO)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CCC(=O)NC(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,5.24,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4294516,COC(=O)[C@]12CC[C@@H](C(C)COC(=O)CCC(=O)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CCC(=O)NC(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,4.64,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL3792525,COC(=O)c1c(C(F)(F)F)[n+]([O-])c2ccc(N3CCN(c4ccc(F)cc4)CC3)cc2[n+]1[O-],6.3,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL5274227,COC1=NOC2(CCN(C(=O)CCCl)CC2)C1,7.3,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3409428,COC1CCCC(c2cc(C(=O)NN)nc3ccccc23)C1,5.53,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL4279113,COCCCn1c(-c2ccc(C(C)C)cc2)cc(CN2CCOCC2)c1C,5.9,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4287041,COCCn1c(-c2ccc(C(C)C)cc2)cc(CN2CCOCC2)c1C,5.88,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL6177830,COCOc1cc(O)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],6.9,0.02999999999999951,4,IC50,4,2025,2025,
Mtb_whole_cell,CHEMBL374478,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,7.7,0.9338897151162971,25,EC50|IC50,25,2013,2022,RIFAMPIN
Mtb_whole_cell,CHEMBL3409430,CO[C@H]1CC[C@@H](c2cc(C(=O)NN)nc3ccccc32)CC1,5.63,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3409429,CO[C@H]1CC[C@H](c2cc(C(=O)NN)nc3ccccc32)CC1,4.49,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL1096602,CO[C@H]1[C@H](O[C@@H]2c3c(cc4c(c3O)C(=O)c3c(O)cccc3C4=O)C(=O)[C@@](C)(O)[C@H]2OC)O[C@@H](C)[C@H](O)[C@H]1O,5.77,,1,IC50,1,2015,2015,ARANCIAMYCIN
Mtb_whole_cell,CHEMBL3577667,CO[C@H]1[C@H](O[C@H]2C[C@](C)(O)C(=O)c3cc4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)O[C@@H](C)[C@H](O)[C@H]1O,6.16,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3577668,CO[C@H]1[C@H](O[C@H]2C[C@](C)(O)Cc3cc4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)O[C@@H](C)[C@H](O)[C@H]1O,5.96,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL392193,COc1c(C)cc(Cl)c2c1C(=O)C=CC2=O,8.1,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL32,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,6.6,,1,IC50,1,2021,2021,MOXIFLOXACIN
Mtb_whole_cell,CHEMBL3746657,COc1c(O)cc2c(c1OC)Oc1ccccc1CC2,4.03,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL2282513,COc1c(OC)c(OC(C)=O)c2c(OC(C)=O)cc(OC(C)=O)c(OC(C)=O)c2c1F,8.41,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL3483649,COc1cc(-c2cc(NC3CCCC3)nc3[nH]ccc23)nc(N)n1,5.57,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3342666,COc1cc(-c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)cc(OC)c1OC,5.15,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3237093,COc1cc(/C=C/C(=O)N(/N=N/c2ccc(Cl)c(C(F)(F)F)c2)c2ccc(Cl)c(C(F)(F)F)c2)cc(OC)c1,4.15,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3237095,COc1cc(/C=C/C(=O)N(/N=N/c2ccc([N+](=O)[O-])cc2Br)c2ccc([N+](=O)[O-])cc2Br)ccc1OC(C)=O,5.84,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3237094,COc1cc(/C=C/C(=O)N(/N=N/c2ccc([N+](=O)[O-])cc2Cl)c2ccc([N+](=O)[O-])cc2Cl)ccc1OC(C)=O,5.77,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL237950,COc1cc(/C=C/C(=O)c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc(OC)c1OC,5.16,,1,IC50,1,2010,2010,
Mtb_whole_cell,CHEMBL3120374,COc1cc(/C=C2\SC(=O)N(C(C(=O)C3CC3)c3ccccc3F)C2=O)cc(OC)c1OC,4.72,,1,EC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3763921,COc1cc(/C=N\Nc2nc(-c3ccc(Br)cc3)cs2)cc([N+](=O)[O-])c1O,5.0,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3765025,COc1cc(/C=N\Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)cc([N+](=O)[O-])c1O,4.69,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3120375,COc1cc(Br)c(/C=C2\SC(=O)N(C(C(=O)C3CC3)c3ccccc3F)C2=O)cc1O,4.82,,1,EC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3490833,COc1cc(C(=O)Nc2nc(C)no2)cc(Cl)c1OC,4.555,0.07778174593052013,2,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3490831,COc1cc(C(=O)Nc2nc(C)no2)cc(OC)c1Br,4.6,0.1131370849898477,2,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3490832,COc1cc(C(=O)Nc2nc(C)no2)ccc1OC(F)F,4.58,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL241163,COc1cc(C)c(Cl)c2c1C(=O)C=CC2=O,8.11,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL239879,COc1cc(C)cc2c1C(=O)C=CC2=O,8.24,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL3488771,COc1cc(CNC(c2ccccc2)c2nccn2C)cc(OC)c1,5.62,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3330963,COc1cc(NC(=O)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)cc(OC)c1OC,4.38,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3330960,COc1cc(NC(=S)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)cc(OC)c1OC,4.84,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL4549877,COc1cc(O)c2c(c1)[C@@]13CC(=C(C)C)C[C@H]1[C@](C)(CCC=C(C)C)[C@@](Br)(C2=O)C3=O,6.19,,1,IC50,1,2019,2019,
Mtb_whole_cell,CHEMBL6171279,COc1cc(O)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],7.25,0.2872281323269013,4,IC50,4,2025,2025,
Mtb_whole_cell,CHEMBL6175690,COc1cc(O)cc2c1[n+]([O-])c1ccccc1[n+]2[O-],5.72,,1,IC50,1,2025,2025,
Mtb_whole_cell,CHEMBL6176112,COc1cc(OC(C)=O)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],6.9,0.20615528128088306,4,IC50,4,2025,2025,
Mtb_whole_cell,CHEMBL3120373,COc1cc(OC)c(/C=C2\SC(=O)N(C(C(=O)C3CC3)c3ccccc3F)C2=O)c(OC)c1,4.89,,1,EC50,1,2014,2014,
Mtb_whole_cell,CHEMBL4566758,COc1cc(OC)c2c(c1)[C@@]13CC(=C(C)C)C[C@H]1[C@](C)(CCC=C(C)C)[C@@](Br)(C2=O)C3=O,6.8,,1,IC50,1,2019,2019,
Mtb_whole_cell,CHEMBL6177628,COc1cc(OC)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],6.9,0.009999999999999861,4,IC50,4,2025,2025,
Mtb_whole_cell,CHEMBL255241,COc1cc([C@@H]2CC(c3ccc(O)cc3O)=NN2C(=S)Nc2ccccc2)ccc1O,4.08,,1,IC50,1,2008,2008,
Mtb_whole_cell,CHEMBL258440,COc1cc([C@@H]2CC(c3ccc(O)cc3O)=NN2C(=S)Nc2ccccc2OC)ccc1O,4.275,0.021213203435596288,2,IC50,2,2008,2008,
Mtb_whole_cell,CHEMBL256309,COc1cc([C@@H]2CC(c3ccccc3O)=NN2C(=S)Nc2ccccc2C)ccc1O,4.02,,1,IC50,1,2008,2008,
Mtb_whole_cell,CHEMBL5435009,COc1ccc(-c2cc(-c3cc(=O)n4c(c3C3CC3)SCC4C(=O)O)on2)cc1,5.58,,1,IC50,1,2023,2023,
Mtb_whole_cell,CHEMBL5268713,COc1ccc(-c2ccc(NC(=O)c3cc4sc(NCCN5CCOCC5)nc4s3)cc2)nc1,6.295,0.6010407640085651,2,IC50,2,2020,2020,
