MW,cLogP,TPSA,HBD,HBA,RotB,RingCount,AromRings,FracCsp3,HeavyAtoms,FormalCharge,QED,BertzCT,NumHeteroatoms,StereoCentres,dataset,mol_id,smiles,pchembl,n_meas,endpoints,scaffold,Lipinski_viol,Veber_ok
455.4700000000001,4.818120000000005,99.61,1,7,7,5,5,0.11538461538461539,34,0,0.35135690805977876,1508.4621135933978,8,0,InhA_enzyme,CHEMBL5632639,Cc1cc(=O)oc2cc(OCc3cn(Cc4ccc(Oc5ccccc5)c(O)c4)nn3)ccc12,6.69,1,IC50,O=c1ccc2ccc(OCc3cn(Cc4ccc(Oc5ccccc5)cc4)nn3)cc2o1,0,1
455.47000000000014,4.818120000000005,99.61000000000001,1,7,7,5,5,0.11538461538461539,34,0,0.35135690805977876,1508.4621135933978,8,0,InhA_enzyme,CHEMBL5633965,Cc1cc(=O)oc2cc(OCc3cnnn3Cc3ccc(Oc4ccccc4)c(O)c3)ccc12,6.29,1,IC50,O=c1ccc2ccc(OCc3cnnn3Cc3ccc(Oc4ccccc4)cc3)cc2o1,0,1
314.42900000000014,3.423140000000002,49.410000000000004,1,2,3,3,1,0.5789473684210527,23,0,0.9290641434995224,585.1372179121661,4,1,InhA_enzyme,CHEMBL387186,Cc1cc(C)cc(NC(=O)C2CC(=O)N(C3CCCCC3)C2)c1,5.5,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1
371.843,4.2707400000000035,46.92,1,2,5,3,3,0.2,26,0,0.7275966984826369,934.729394395914,6,0,InhA_enzyme,CHEMBL4166541,Cc1cc(C)n(Cc2ccc(C(=O)NCc3ccc(F)cc3Cl)cc2)n1,7.3,3,IC50|Ki,O=C(NCc1ccccc1)c1ccc(Cn2cccn2)cc1,0,1
334.7590000000001,3.8825400000000023,81.47,1,4,5,2,2,0.1875,23,0,0.6641256453499575,761.7406096337426,7,0,InhA_enzyme,CHEMBL540477,Cc1cc(Cl)ccc1OCC(=O)Nc1cccc([N+](=O)[O-])c1C,5.46,1,IC50,O=C(COc1ccccc1)Nc1ccccc1,0,1
372.8310000000001,3.544520000000002,72.94,2,3,5,3,3,0.15789473684210525,26,0,0.7190085324297404,937.2122210403967,7,0,InhA_enzyme,CHEMBL5630734,Cc1cc(N)n(Cc2ccc(C(=O)NCc3ccc(F)cc3Cl)cc2)n1,5.699999999999999,2,IC50|Kd,O=C(NCc1ccccc1)c1ccc(Cn2cccn2)cc1,0,1
187.24600000000004,1.8220199999999998,43.84,1,2,2,2,2,0.18181818181818182,14,0,0.7789617544829581,417.3526171394619,3,0,InhA_enzyme,CHEMBL5630227,Cc1cc(N)n(Cc2ccccc2)n1,4.44,2,IC50|Kd,c1ccc(Cn2cccn2)cc1,0,1
418.8890000000001,3.4544200000000007,99.47,2,7,6,4,4,0.17647058823529413,28,0,0.49713931590176436,1098.0204110675788,11,0,InhA_enzyme,CHEMBL5629913,Cc1cc(N)n(Cc2nnc(Nc3ccn(Cc4c(F)cccc4Cl)n3)s2)n1,6.225,2,IC50|Kd,c1ccc(Cn2ccc(Nc3nnc(Cn4cccn4)s3)n2)cc1,0,1
379.298,3.877220000000003,49.410000000000004,1,2,3,3,1,0.5555555555555556,23,0,0.8667629457087234,611.0391906416324,5,1,InhA_enzyme,CHEMBL216748,Cc1cc(NC(=O)C2CC(=O)N(C3CCCCC3)C2)ccc1Br,4.43,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1
379.2610000000001,5.235020000000002,42.74,1,3,3,4,4,0.05263157894736842,24,0,0.5297810996912985,991.9935471299854,5,0,InhA_enzyme,CHEMBL5430244,Cc1cc(Nc2ccc(-n3cccn3)cc2)c2cc(Br)ccc2n1,5.31,1,IC50,c1ccc2c(Nc3ccc(-n4cccn4)cc3)ccnc2c1,1,1
410.359,6.285620000000005,28.16,1,3,3,4,3,0.3181818181818182,26,0,0.5504335699972146,912.5687200200733,4,0,InhA_enzyme,CHEMBL5432105,Cc1cc(Nc2ccc(N3CCC(C)CC3)cc2)c2cc(Br)ccc2n1,6.1,5,IC50|Kd|Ki,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1
396.332,6.039620000000005,28.16,1,3,3,4,3,0.2857142857142857,25,0,0.5851336901884934,883.5317922749699,4,0,InhA_enzyme,CHEMBL5408765,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(Br)ccc2n1,6.595,8,IC50|Kd|Ki,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1
342.446,5.148800000000004,51.95,1,4,3,4,3,0.2727272727272727,26,0,0.7150810991931882,963.8390736122094,4,0,InhA_enzyme,CHEMBL5398284,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(C#N)ccc2n1,4.71,1,IC50,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1
359.51700000000005,6.4005200000000055,28.16,1,3,4,4,3,0.375,27,0,0.5839341421001015,922.2591924628431,3,0,InhA_enzyme,CHEMBL5434684,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(C(C)C)ccc2n1,5.09,1,IC50,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1
351.881,5.930520000000004,28.16,1,3,3,4,3,0.2857142857142857,25,0,0.6333772025376627,883.5317922749699,4,0,InhA_enzyme,CHEMBL5408425,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(Cl)ccc2n1,6.05,5,IC50|Kd|Ki,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1
335.426,5.4162200000000045,28.16,1,3,3,4,3,0.2857142857142857,25,0,0.69286562093877,883.5317922749699,4,0,InhA_enzyme,CHEMBL5403821,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(F)ccc2n1,4.42,1,IC50,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1
360.50500000000005,5.343120000000004,31.4,1,4,4,4,3,0.34782608695652173,27,0,0.680072134261029,925.011254993003,4,0,InhA_enzyme,CHEMBL5408206,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(N(C)C)ccc2n1,4.7,1,IC50,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1
362.43300000000005,5.185320000000004,71.3,1,5,4,4,3,0.2857142857142857,27,0,0.5109901863596344,979.3882082349483,6,0,InhA_enzyme,CHEMBL5423166,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc([N+](=O)[O-])ccc2n1,4.73,1,IC50,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1
345.3990000000002,3.022920000000001,92.55,1,4,4,3,1,0.5555555555555556,25,0,0.6703934614371032,697.5616351173584,7,1,InhA_enzyme,CHEMBL217617,Cc1cc([N+](=O)[O-])ccc1NC(=O)C1CC(=O)N(C2CCCCC2)C1,4.5,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1
353.4680000000001,4.079120000000003,37.38,0,4,4,3,2,0.10526315789473684,24,0,0.4715054901987638,826.2051096225113,5,0,InhA_enzyme,CHEMBL4570532,Cc1ccc(/C=C2/SC(=S)N(CC(=O)c3ccccc3)C2=O)cc1,4.76,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1
293.41,4.089920000000004,20.310000000000002,0,1,3,3,2,0.35,22,0,0.8343969401645053,609.9153207721984,2,0,InhA_enzyme,CHEMBL240530,Cc1ccc(C(=O)N2CCC(Cc3ccccc3)CC2)cc1,5.29,1,IC50,O=C(c1ccccc1)N1CCC(Cc2ccccc2)CC1,0,1
406.47600000000017,4.820620000000004,23.550000000000004,0,2,4,4,3,0.24,30,0,0.6202169625789895,947.3284343017682,5,0,InhA_enzyme,CHEMBL240740,Cc1ccc(C(=O)N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,5.72,1,IC50,O=C(c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,1
370.49600000000015,4.5424200000000035,23.550000000000004,0,2,4,4,3,0.24,28,0,0.6729774203591616,858.7974731712642,3,0,InhA_enzyme,CHEMBL3393974,Cc1ccc(C(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,5.11,1,IC50,O=C(c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,1
368.48000000000013,4.522820000000004,23.550000000000004,0,2,2,5,3,0.24,28,0,0.6637914985308587,971.2276542511255,3,0,InhA_enzyme,CHEMBL392127,Cc1ccc(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)cc1,6.525,2,IC50,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,0,1
348.3680000000001,3.976220000000003,23.550000000000004,0,2,2,3,2,0.3157894736842105,25,0,0.819691790984583,748.009676383014,6,0,InhA_enzyme,CHEMBL398031,Cc1ccc(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,5.2,1,IC50,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,1
362.39500000000015,4.284640000000004,23.550000000000004,0,2,2,3,2,0.35,26,0,0.795933231998673,808.9438598300178,6,0,InhA_enzyme,CHEMBL239890,Cc1ccc(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1C,5.73,1,IC50,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,1
314.8160000000001,3.610820000000002,23.550000000000004,0,2,2,3,2,0.2777777777777778,22,0,0.8451433329239507,661.0423031168629,4,0,InhA_enzyme,CHEMBL430180,Cc1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1,5.51,1,IC50,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,1
328.84300000000013,3.919240000000003,23.550000000000004,0,2,2,3,2,0.3157894736842105,23,0,0.8338879599952609,721.0595940136395,4,0,InhA_enzyme,CHEMBL239673,Cc1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1C,6.0,1,IC50,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,1
280.371,2.9574200000000017,23.550000000000004,0,2,2,3,2,0.2777777777777778,21,0,0.8441296840082074,598.8752698066305,3,0,InhA_enzyme,CHEMBL239457,Cc1ccc(C(=O)N2CCN(c3ccccc3)CC2)cc1,4.78,1,IC50,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,1
325.15100000000007,4.462320000000002,72.24,1,3,3,2,2,0.07142857142857142,21,0,0.6686158759763575,732.1542137449768,7,0,InhA_enzyme,CHEMBL551683,Cc1ccc(C(=O)Nc2ccc(Cl)cc2Cl)cc1[N+](=O)[O-],5.06,1,IC50,O=C(Nc1ccccc1)c1ccccc1,0,1
459.6340000000004,4.409820000000003,43.86000000000001,0,3,5,5,2,0.5172413793103449,34,0,0.6653234419841051,976.1951205826365,5,2,InhA_enzyme,CHEMBL217879,Cc1ccc(C(c2ccccc2)N2CCN(C(=O)C3CC(=O)N(C4CCCCC4)C3)CC2)cc1,5.29,1,IC50,O=C(C1CC(=O)N(C2CCCCC2)C1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,1
314.42900000000014,3.423140000000002,49.410000000000004,1,2,3,3,1,0.5789473684210527,23,0,0.9290641434995224,605.3872179121661,4,1,InhA_enzyme,CHEMBL216887,Cc1ccc(C)c(NC(=O)C2CC(=O)N(C3CCCCC3)C2)c1,5.0,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1
334.84700000000026,3.7681200000000024,49.410000000000004,1,2,3,3,1,0.5555555555555556,23,0,0.9143619530068076,611.0391906416326,5,1,InhA_enzyme,CHEMBL425259,Cc1ccc(Cl)cc1NC(=O)C1CC(=O)N(C2CCCCC2)C1,6.01,2,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1
270.288,3.463940000000002,72.24,1,3,3,2,2,0.13333333333333333,20,0,0.6852780180708387,680.5688854920966,5,0,InhA_enzyme,CHEMBL560086,Cc1ccc(NC(=O)c2ccccc2[N+](=O)[O-])c(C)c1,4.98,1,IC50,O=C(Nc1ccccc1)c1ccccc1,0,1
346.7950000000001,5.023620000000002,72.24,1,4,3,3,3,0.0625,23,0,0.5340126894517727,936.2200899246676,7,0,InhA_enzyme,CHEMBL551621,Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)cc1[N+](=O)[O-],5.67,1,IC50,O=C(Nc1ccccc1)c1cc2ccccc2s1,1,1
336.141,3.884920000000002,69.44,0,4,3,2,2,0.07142857142857142,20,0,0.36905393865796887,684.6241630195813,6,0,InhA_enzyme,CHEMBL549456,Cc1ccc(OC(=O)c2ccccc2[N+](=O)[O-])c(Br)c1,5.02,1,IC50,O=C(Oc1ccccc1)c1ccccc1,0,1
331.4630000000001,5.585540000000004,28.160000000000004,1,3,3,4,3,0.3181818181818182,25,0,0.678279617337656,877.662962543303,3,0,InhA_enzyme,CHEMBL5430734,Cc1ccc2nc(C)cc(Nc3ccc(N4CCCCC4)cc3)c2c1,4.76,1,IC50,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1
293.4100000000001,4.089920000000003,20.310000000000002,0,1,3,3,2,0.35,22,0,0.8343969401645053,627.1653207721984,2,0,InhA_enzyme,CHEMBL240531,Cc1cccc(C(=O)N2CCC(Cc3ccccc3)CC2)c1,5.13,1,IC50,O=C(c1ccccc1)N1CCC(Cc2ccccc2)CC1,0,1
368.48000000000013,4.522820000000004,23.550000000000004,0,2,2,5,3,0.24,28,0,0.6637914985308587,988.4776542511256,3,0,InhA_enzyme,CHEMBL3393961,Cc1cccc(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)c1,6.6,1,IC50,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,0,1
325.3680000000001,2.8656200000000016,66.69,0,4,3,3,2,0.2777777777777778,24,0,0.6427156582475859,750.3592318875837,6,0,InhA_enzyme,CHEMBL398032,Cc1cccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c1,4.81,1,IC50,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,1
314.8160000000001,3.610820000000002,23.550000000000004,0,2,2,3,2,0.2777777777777778,22,0,0.8451433329239507,678.2923031168629,4,0,InhA_enzyme,CHEMBL239459,Cc1cccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c1,5.03,1,IC50,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,1
300.4020000000001,3.114720000000002,49.410000000000004,1,2,3,3,1,0.5555555555555556,22,0,0.9321460178556716,563.9605130279336,4,1,InhA_enzyme,CHEMBL214484,Cc1cccc(NC(=O)C2CC(=O)N(C3CCCCC3)C2)c1,4.78,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1
368.48000000000013,4.522820000000004,23.550000000000004,0,2,2,5,3,0.24,28,0,0.6637914985308587,988.4776542511255,3,0,InhA_enzyme,CHEMBL3393962,Cc1ccccc1C(=O)N1CCN(C2c3ccccc3-c3ccccc32)CC1,5.22,1,IC50,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,0,1
357.41300000000007,4.799720000000004,60.17,1,4,5,4,4,0.09090909090909091,27,0,0.5572694650249043,1058.1131723276337,5,0,InhA_enzyme,CHEMBL4168222,Cc1ccccc1Oc1ccc(Cn2cc(-c3ccccc3)nn2)cc1O,6.23,2,Ki,c1ccc(Oc2ccc(Cn3cc(-c4ccccc4)nn3)cc2)cc1,0,1
417.90100000000007,4.433220000000002,73.45,1,6,6,4,4,0.2222222222222222,28,0,0.5019173497944058,1082.760116699021,10,1,InhA_enzyme,CHEMBL4162042,Cc1ccn(C(C)c2nnc(Nc3ccn(Cc4c(F)cccc4Cl)n3)s2)n1,8.1,3,IC50|Kd|Ki,c1ccc(Cn2ccc(Nc3nnc(Cn4cccn4)s3)n2)cc1,0,1
326.4040000000001,1.6482199999999991,83.04,2,5,4,3,2,0.4117647058823529,24,0,0.8924678720713222,669.7908017466924,7,0,InhA_enzyme,CHEMBL5624848,Cc1cncc(CNC(=O)NC2CCN(c3ncccn3)CC2)c1,5.165,2,IC50|Kd,O=C(NCc1cccnc1)NC1CCN(c2ncccn2)CC1,0,1
382.41700000000003,2.5112200000000007,91.23,2,6,3,3,3,0.2,25,0,0.7281797050408957,986.6325712039916,10,1,InhA_enzyme,CHEMBL4174928,Cc1csc(C(C)(O)c2n[nH]/c(=N\C(=O)c3c(F)cccc3F)s2)n1,6.7,1,IC50,O=C(N=c1[nH]nc(Cc2nccs2)s1)c1ccccc1,0,1
396.444,3.0182200000000012,88.00000000000001,2,7,5,3,3,0.25,26,0,0.692197005306064,935.1352723672886,10,1,InhA_enzyme,CHEMBL3088176,Cc1csc(C(C)(O)c2nnc(NC(=O)Cc3c(F)cccc3F)s2)n1,6.7,1,IC50,O=C(Cc1ccccc1)Nc1nnc(Cc2nccs2)s1,0,1
462.5070000000001,3.3341200000000013,105.82000000000002,2,8,6,4,4,0.21052631578947367,31,0,0.4553702764381882,1229.5001135671,12,1,InhA_enzyme,CHEMBL3087017,Cc1csc(C(C)(O)c2nnc(NC(=O)c3ccn(Cc4c(F)cccc4F)n3)s2)n1,4.47,1,IC50,O=C(Nc1nnc(Cc2nccs2)s1)c1ccn(Cc2ccccc2)n1,0,1
467.5230000000002,3.2699200000000017,100.47000000000001,2,9,7,4,3,0.3684210526315789,31,0,0.5500710468185005,1083.661185127331,12,2,InhA_enzyme,CHEMBL3087016,Cc1csc(C(C)(O)c2nnc(NCC3CN(Cc4c(F)cccc4F)C(=O)O3)s2)n1,6.4,1,IC50,O=C1OC(CNc2nnc(Cc3nccs3)s2)CN1Cc1ccccc1,0,1
474.56200000000024,4.702820000000003,88.75000000000001,2,8,7,5,4,0.3333333333333333,32,0,0.40358614820922056,1256.8148586759828,11,1,InhA_enzyme,CHEMBL3087015,Cc1csc(C(C)(O)c2nnc(Nc3cc(C4CC4)n(Cc4c(F)cccc4F)n3)s2)n1,6.01,1,IC50,c1ccc(Cn2nc(Nc3nnc(Cc4nccs4)s3)cc2C2CC2)cc1,0,1
434.4970000000001,3.825420000000002,88.75000000000001,2,8,6,4,4,0.2222222222222222,29,0,0.47959710550149903,1132.6509450232697,11,1,InhA_enzyme,CHEMBL3088173,Cc1csc(C(C)(O)c2nnc(Nc3ccn(Cc4c(F)cccc4F)n3)s2)n1,8.4,5,IC50|Kd,c1ccc(Cn2ccc(Nc3nnc(Cc4nccs4)s3)n2)cc1,0,1
434.4970000000001,3.825420000000002,88.75000000000001,2,8,6,4,4,0.2222222222222222,29,0,0.47959710550149903,1132.6509450232697,11,1,InhA_enzyme,CHEMBL3088174,Cc1csc(C(C)(O)c2nnc(Nc3cnn(Cc4c(F)cccc4F)c3)s2)n1,6.63,1,IC50,c1ccc(Cn2cc(Nc3nnc(Cc4nccs4)s3)cn2)cc1,0,1
435.4850000000001,3.2204200000000016,101.64000000000001,2,9,6,4,4,0.23529411764705882,29,0,0.479445356405877,1134.0810172978993,12,1,InhA_enzyme,CHEMBL3088175,Cc1csc(C(C)(O)c2nnc(Nc3ncn(Cc4c(F)cccc4F)n3)s2)n1,7.52,1,IC50,c1ccc(Cn2cnc(Nc3nnc(Cc4nccs4)s3)n2)cc1,0,1
434.4970000000001,3.825420000000002,88.75000000000001,2,8,6,4,4,0.2222222222222222,29,0,0.47959710550149903,1132.6509450232697,11,1,InhA_enzyme,CHEMBL3088172,Cc1csc([C@](C)(O)c2nnc(Nc3ccn(Cc4c(F)cccc4F)n3)s2)n1,7.9,4,IC50|Kd,c1ccc(Cn2ccc(Nc3nnc(Cc4nccs4)s3)n2)cc1,0,1
331.75900000000007,2.2677200000000006,77.13,1,4,4,3,3,0.1875,23,0,0.7952364925821838,916.2103149203404,7,0,InhA_enzyme,CHEMBL3331282,Cc1nc2ccc(Cl)cc2c(=O)n1CC(=O)NCc1ccco1,5.34,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1ccco1,0,1
347.82700000000006,2.736220000000001,63.99,1,4,4,3,3,0.1875,23,0,0.7888860652757205,918.9652024225038,7,0,InhA_enzyme,CHEMBL3331284,Cc1nc2ccc(Cl)cc2c(=O)n1CC(=O)NCc1cccs1,5.17,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1cccs1,0,1
398.8750000000001,3.2844200000000017,76.88,1,5,4,4,4,0.15789473684210525,27,0,0.5719197330435399,1198.5657209676824,8,0,InhA_enzyme,CHEMBL3331292,Cc1nc2ccc(Cl)cc2c(=O)n1CC(=O)NCc1nc2ccccc2s1,5.08,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1nc2ccccc2s1,0,1
426.2500000000001,4.762120000000003,63.99,1,3,4,3,3,0.21052631578947367,28,0,0.6544452854134315,1140.4525110603001,9,0,InhA_enzyme,CHEMBL3331280,Cc1nc2ccc(Cl)cc2c(=O)n1CC(=O)Nc1cc(C(C)(F)F)ccc1Cl,5.14,1,IC50,O=C(Cn1cnc2ccccc2c1=O)Nc1ccccc1,0,1
327.771,2.997020000000001,63.99,1,3,3,3,3,0.11764705882352941,23,0,0.8039714177746857,935.7164991076295,6,0,InhA_enzyme,CHEMBL3331278,Cc1nc2ccc(Cl)cc2c(=O)n1CC(=O)Nc1ccccc1,5.51,1,IC50,O=C(Cn1cnc2ccccc2c1=O)Nc1ccccc1,0,1
297.31399999999996,1.61432,77.13,1,4,4,3,3,0.1875,22,0,0.7934668154711728,865.9734580556482,6,0,InhA_enzyme,CHEMBL3331281,Cc1nc2ccccc2c(=O)n1CC(=O)NCc1ccco1,5.16,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1ccco1,0,1
313.38199999999995,2.08282,63.99,1,4,4,3,3,0.1875,22,0,0.8018989598262661,868.7283455578117,6,0,InhA_enzyme,CHEMBL3331283,Cc1nc2ccccc2c(=O)n1CC(=O)NCc1cccs1,5.22,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1cccs1,0,1
409.4270000000001,2.5392200000000003,120.02000000000001,1,7,5,4,4,0.15789473684210525,29,0,0.3994638026504492,1327.4265211024488,10,0,InhA_enzyme,CHEMBL3331295,Cc1nc2ccccc2c(=O)n1CC(=O)NCc1nc2ccc([N+](=O)[O-])cc2s1,5.21,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1nc2ccccc2s1,0,1
391.80499999999995,4.1087200000000035,63.99,1,3,4,3,3,0.21052631578947367,27,0,0.7275771036122469,1090.4854295537073,8,0,InhA_enzyme,CHEMBL3331279,Cc1nc2ccccc2c(=O)n1CC(=O)Nc1cc(C(C)(F)F)ccc1Cl,5.04,1,IC50,O=C(Cn1cnc2ccccc2c1=O)Nc1ccccc1,0,1
293.32599999999996,2.3436200000000005,63.99,1,3,3,3,3,0.11764705882352941,22,0,0.8058786606508348,885.2946807177201,5,0,InhA_enzyme,CHEMBL3331277,Cc1nc2ccccc2c(=O)n1CC(=O)Nc1ccccc1,5.05,1,IC50,O=C(Cn1cnc2ccccc2c1=O)Nc1ccccc1,0,1
444.5370000000002,5.435500000000004,62.54,1,4,3,5,4,0.041666666666666664,31,0,0.33697200621491563,1434.771343512761,7,0,InhA_enzyme,CHEMBL4445442,Cn1c2ccccc2c2cc(/C=C3\SC(=S)N(c4ccc(C(=O)O)cc4)C3=O)ccc21,5.55,1,IC50,O=C1C(=Cc2ccc3[nH]c4ccccc4c3c2)SC(=S)N1c1ccccc1,1,1
508.8220000000001,7.041800000000005,29.330000000000002,1,2,6,5,5,0.11538461538461539,32,0,0.24923060733846233,1412.5839921040626,6,0,InhA_enzyme,CHEMBL4126901,Fc1ccccc1-c1cc(CNCCc2ccc(Br)cc2)c2cnc3cc(Cl)ccc3n12,4.32,1,IC50,c1ccc(CCNCc2cc(-c3ccccc3)n3c2cnc2ccccc23)cc1,2,1
460.3500000000001,6.345900000000004,29.330000000000002,1,2,5,5,5,0.08,30,0,0.33149488656811293,1345.1476179453932,5,0,InhA_enzyme,CHEMBL4125737,Fc1ccccc1-c1cc(CNCc2ccccc2)c2cnc3cc(Br)ccc3n12,4.27,1,IC50,c1ccc(CNCc2cc(-c3ccccc3)n3c2cnc2ccccc23)cc1,1,1
281.18899999999996,3.53528,74.23,1,3,2,2,2,0.07692307692307693,20,0,0.9131878415532513,710.3819524141056,7,0,InhA_enzyme,CHEMBL5399961,N#Cc1cc(-c2ccc(C(=O)O)o2)cc(C(F)(F)F)c1,5.05,1,Ki,c1ccc(-c2ccco2)cc1,0,1
770.5420000000005,-2.182399999999996,347.58000000000004,8,19,13,6,3,0.4074074074074074,52,0,0.0676051809719339,1984.312712687991,25,11,InhA_enzyme,CHEMBL2311561,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=C[C@H]1C(=O)c1ccncc1,9.12,2,Ki,O=C(c1ccncc1)C1C=CN(C2CCC(CO[PH](=O)O[PH](=O)OCC3CCC(n4cnc5cncnc54)O3)O2)C=C1,3,0
769.5340000000004,-2.3898999999999955,348.22,8,18,13,6,4,0.37037037037037035,52,1,0.03992899347409031,2075.3227216620458,25,10,InhA_enzyme,CHEMBL4174518,NC(=O)c1c[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)ccc1C(=O)c1ccncc1,7.72,9,IC50|Ki,O=C(c1ccncc1)c1cc[n+](C2CCC(CO[PH](=O)O[PH](=O)OCC3CCC(n4cnc5cncnc54)O3)O2)cc1,3,0
849.5130000000006,-2.2728999999999946,394.75000000000006,9,19,15,6,4,0.37037037037037035,56,1,0.034569517135476055,2263.878727663536,29,10,InhA_enzyme,CHEMBL4159801,NC(=O)c1c[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)ccc1C(=O)c1ccncc1,6.89,1,Ki,O=C(c1ccncc1)c1cc[n+](C2CCC(CO[PH](=O)O[PH](=O)OCC3CCC(n4cnc5cncnc54)O3)O2)cc1,3,0
754.5390000000004,0.03140000000000054,323.61,8,17,13,6,4,0.35714285714285715,51,0,0.08346507597187812,1988.4348696914979,23,10,InhA_enzyme,CHEMBL250087,NC(=O)c1cc([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)ccc1Oc1ccccc1,4.57,1,IC50,O=[PH](OCC1CCC(c2ccc(Oc3ccccc3)cc2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,3,0
356.36899999999997,3.5767000000000024,72.19,2,3,5,2,2,0.125,24,0,0.8601220949519871,829.1461823692854,8,0,InhA_enzyme,CHEMBL4473331,NCc1ccc(NS(=O)(=O)/C=C/c2cccc(C(F)(F)F)c2)cc1,5.05,1,IC50,O=S(=O)(C=Cc1ccccc1)Nc1ccccc1,0,1
356.369,3.5767000000000024,72.19,2,3,5,2,2,0.125,24,0,0.860122094951987,846.3961823692853,8,0,InhA_enzyme,CHEMBL4444080,NCc1cccc(NS(=O)(=O)/C=C/c2cccc(C(F)(F)F)c2)c1,5.4,1,IC50,O=S(=O)(C=Cc1ccccc1)Nc1ccccc1,0,1
